id_usuario,duracion_recorrido,nombre_estacion_origen,nombre_estacion_destino
624749,225,Matienzo Y Arce,Matienzo Y Arce
299342,1444,Guatemala,FACULTAD DE DERECHO
514996,959,MONTAÑESES,SAN MIGUEL DE GARICOITS
171835,963,VILLARROEL,Humahuaca
231434,1507,INSTITUTO  LELOIR,Plaza Guemes
483483,643,Plaza Almagro,Parque Centenario
468568,868,Independencia,Uruguay
601803,1516,AIME PAINÉ,Constitución
235985,968,PLAZA DEL ANGEL GRIS,GÚZMAN
622969,340,Billinghurst,ARENALES Y AGUERO
182698,941,Jose Maria Moreno,SAN MARTIN
398033,628,Coronel Diaz,Humahuaca
183698,2461,Hipólito Yrigoyen,ARENALES Y AGUERO
604480,1089,LARREA Y BARTOLOMÉ MITRE,Constitución
339621,1419,Plaza Saenz Peña,SAN MIGUEL DE GARICOITS
604531,9637,CULPINA,Plaza Italia
277790,237,Plaza Francisco Ramirez,Plaza Francisco Ramirez
254778,3144,CALIFORNIA,AZUCENA VILLAFLOR
667945,2208,RETIRO II,Aranguren
301619,1699,PARQUE DEL BAJO,PERÓN Y ACUÑA DE FIGUEROA
430256,1789,Puan,PRIMERA JUNTA
146980,6493,SAN MARTIN,Villa Urquiza
150393,873,GÚZMAN,Aranguren
421531,1149,Urquiza y Rondeau,Parque Patricios
164718,12203,Ruy Díaz de Guzmán,BRASIL
582209,1806,ARAOZ,Solar de la Abadía
221280,2330,BARRANCAS DE BELGRANO,PLAZA MONSEÑOR MIGUEL DE ANDREA
199983,575,SAN MARTIN,Galicia
573921,1958,POSADAS,LARREA Y BARTOLOMÉ MITRE
513043,6460,F.J.Santamaria de Oro,PLAZA NORUEGA
497718,458,Venancio Flores,San Jose de Flores
170529,1252,Plaza República de Ecuador,Hospital Rivadavia
594338,795,BILLINGHURST Y MANSILLA,DON BOSCO
130822,951,Parque Centenario,Armenia
138082,1236,LIMA,Plaza Almagro
540843,1418,Plaza Palermo Viejo,General Urquiza
408356,864,Pacifico,Plaza Gurruchaga
585507,4612,Plaza Francisco Ramirez,Plaza Francisco Ramirez
139250,1676,F.J.Santamaria de Oro,Fitz Roy & Gorriti
618758,1236,PLAZA BOLIVIA,Julián Álvarez
130056,1225,SAAVEDRA,HOSPITAL GARRAHAN
553093,8352,Ecuador,Ecuador
607482,2146,PLAZA BOLIVIA,Reconquista
204032,1324,JULIETA LANTERI,Plaza Libertad
140921,359,Julián Álvarez,AUSTRIA Y FRENCH
298685,416,PLAZA ALBERTI,Plaza Rafael Hernandez
579342,1110,CULPINA,Donato Alvarez
229781,1753,PRIMERA JUNTA,Ecuador
584391,1611,Quintino Bocayuva,SAN MIGUEL DE GARICOITS
178279,1730,JULIETA LANTERI,JULIETA LANTERI
295676,327,PUEYRREDÓN,Pasteur
214116,1316,Solar de la Abadía,MALBA
182054,1331,Armenia,PLAZA BOLIVIA
416321,3208,MANZANA 66,Salcedo
671050,1552,Plaza Italia,Godoy Cruz y Libertador
555389,964,F.J.Santamaria de Oro,PLAZOLETA CELEDONIO FLORES
295765,469,UGARTECHE,Coronel Diaz
228142,1996,Distrito Audiovisual,PLAZA BOLIVIA
658657,1860,Plaza Guemes,Plaza Guemes
206905,331,QUINTEROS LIDORO,PLAZA ALBERTI
611317,1434,Fitz Roy & Gorriti,Billinghurst
601677,974,ESPINOSA,Galicia
520582,1164,PLAZOLETA CELEDONIO FLORES,Billinghurst
205543,729,Acevedo,Plaza Bruno Giordano
584713,1380,ADUANA,Lavalle
618325,2987,MONROE,MONROE
446512,1281,General Urquiza,Fitz Roy & Gorriti
274141,1988,BARRANCAS DE BELGRANO,Godoy Cruz y Libertador
139546,365,PLAZA MONSEÑOR MIGUEL DE ANDREA,HOSPITAL DE CLÍNICAS
278033,147,Acevedo,Acevedo
191455,975,Las Victorias,Las Victorias
328140,1293,JUANA MANSO I,Madero Office
360924,403,PUEYRREDÓN,Facultad de Medicina
579369,1421,RODRIGO BUENO,AIME PAINÉ
508583,749,Plaza Gurruchaga,Armenia
445201,1241,DON BOSCO,BRASIL
192644,402,Cementerio de Recoleta,AUSTRIA Y FRENCH
568967,570,ESTADOS UNIDOS Y BOEDO,Hipólito Yrigoyen
366979,3391,HOSPITAL GARRAHAN,Parque José Evaristo Uriburu
417567,962,Plaza Guemes,Plaza Guemes
330164,606,RODRIGO BUENO,AZOPARDO Y CHILE
579323,1093,Armenia,Cementerio de Recoleta
443547,2107,Pacifico,PRIMERA JUNTA
278530,3311,Luna,Parque Patricios
139774,6551,Fitz Roy,Fitz Roy
145207,1984,Acevedo,Matienzo Y Arce
464629,1427,Aranguren,Fitz Roy & Gorriti
320113,2006,Galicia,Avelino Diaz
589272,1191,Barrio 31,MACACHA GUEMES
260842,586,Parque Lezama,Parque Lezama
416454,2659,Barrio 31,Diagonal Norte
176097,1469,Balbín,Balbín
165051,1505,Tronador,GÚZMAN
280947,1391,SAN MIGUEL DE GARICOITS,AGUERO
130182,1594,Ecoparque,Plaza Vicente Lopez
190185,2447,UGARTECHE,Plaza Zapiola
353439,172,Catedral,CORRIENTES
587932,400,Armenia,Ecoparque
401946,603,Ministerio de Justicia y Seguridad,Colonia Express
587581,2074,PLAZA BENITO NAZAR,San Jose de Flores
329248,513,Plazoleta Rafael del Riego,Plaza Rafael Hernandez
332914,1833,Plaza Marcos Sastre,Plaza Saenz Peña
192779,847,Plaza J.J. Paso,Fleni
293581,877,Plaza Almagro,Malabia
531924,1372,Parque José Evaristo Uriburu,SAAVEDRA
151312,1121,Plaza Palermo Viejo,Parque Las Heras
593540,2310,DON BOSCO,Jorgelina De Simone
184230,715,Plaza Bruno Giordano,Parque Centenario
671453,2381,Club Ciudad de Buenos Aires,Fleni
158974,415,Plaza República de Ecuador,Matienzo Y Arce
322468,2084,Balbín,RAVIGNANI Y GUATEMALA
665931,772,Donato Alvarez,Federico Lacroze
536070,1645,Quintino Bocayuva,Facultad de Medicina
161036,913,Billinghurst,Fitz Roy & Gorriti
450049,1249,Federico Lacroze,Matienzo Y Arce
276466,1629,Plaza Rafael Hernandez,Godoy Cruz y Libertador
281417,1304,Acuña de Figueroa,Plaza Primero de Mayo
144177,1341,Pacifico,QUINTEROS LIDORO
514269,9015,ECHEVERRIA,Plaza Rafael Hernandez
183435,472,Plaza Bruno Giordano,Parque Centenario
384114,649,Club Ciudad de Buenos Aires,Fleni
507011,1543,Jose Maria Moreno,GÚZMAN
228828,463,ECHEVERRIA,MONROE
569543,388,Quintino Bocayuva,PERÓN Y ACUÑA DE FIGUEROA
178955,672,JULIETA LANTERI,ADUANA
307657,1743,Puan,Parque Centenario
416892,1252,Godoy Cruz y Libertador,Ayacucho
531606,745,Humahuaca,Quintino Bocayuva
626470,2,Armenia y Gorriti,Aranguren
198750,872,PLAZA MONSEÑOR MIGUEL DE ANDREA,Uruguay
170072,979,ESTADOS UNIDOS Y BOEDO,Plaza Primero de Mayo
473396,5191,Fitz Roy & Gorriti,Velasco
570509,489,Hospital Francés,Urquiza y Rondeau
423163,814,Pacifico,Plaza Alemania
666238,732,PLAZOLETA CELEDONIO FLORES,Solar de la Abadía
375806,339,RIOBAMBA,Plaza Libertad
136358,642,PARQUE DEL BAJO,RETIRO II
164620,520,Paraná,PLAZA MONSEÑOR MIGUEL DE ANDREA
358093,1415,GAINZA,Avelino Diaz
573921,143,ONCE II,LARREA Y BARTOLOMÉ MITRE
252446,445,Armenia,JUNCAL
231935,2392,ESTADOS UNIDOS Y BOEDO,Billinghurst
561346,508,CALIFORNIA,CASA SAN
391836,3301,Ministro Carranza,FACULTAD DE DERECHO
540865,3053,Congreso,Parque José Evaristo Uriburu
137221,2501,Plaza Francisco Ramirez,PLAZA 24 DE SEPTIEMBRE
192411,5590,ECHEVERRIA,ECHEVERRIA
228184,662,Plaza República de Ecuador,Pacifico
667909,1667,Federico Lacroze,PLAZA BOLIVIA
289216,1771,MANZANA 66,CORRIENTES
402333,605,Quintino Bocayuva,Velasco
502335,1540,Urquiza y Rondeau,POSADAS
342030,680,Lavalle,POSADAS
413295,1552,Velasco,UGARTECHE
671574,2,Plaza Vicente Lopez,PUEYRREDÓN
203661,1596,Acuña de Figueroa,Plaza J.J. Paso
600733,1108,Pasteur,Pasteur
168636,268,PRIMERA JUNTA,Puan
470659,195,Pasteur,PUEYRREDÓN
657814,1574,SAAVEDRA,Parque Centenario
562614,2,Fitz Roy,Plaza Gurruchaga
471779,900,Peña,AUSTRIA Y FRENCH
217682,620,Malabia,Humahuaca
662396,1324,GARCIA DEL RIO,BARRANCAS DE BELGRANO
229167,509,Plaza Irlanda,GAINZA
271851,1691,Ecoparque,Solar de la Abadía
141055,1374,Salcedo,Hospital Francés
207905,387,BARRANCAS DE BELGRANO,PLAZA BOLIVIA
166588,3302,HOSPITAL GARRAHAN,HOSPITAL GARRAHAN
384747,937,Distrito Audiovisual,Plaza Rafael Hernandez
305031,2347,Plaza Zapiola,Tronador
375871,1428,PLAZOLETA CELEDONIO FLORES,Matienzo Y Arce
411622,407,Estados Unidos,Rivadavia y 9 de Julio
184841,2005,ONCE,SIMON BOLIVAR
138789,1139,Parque Lezama,Usina del Arte
268778,926,Plaza Irlanda,Venancio Flores
150862,1017,Ecuador,Ecuador
196449,2768,AIME PAINÉ,Parque Centenario
374538,274,Ecuador,PUEYRREDÓN
350145,1110,Acevedo,Armenia
280307,2277,Malabia,Acuña de Figueroa
142063,2638,GARCIA DEL RIO,ARAOZ
130090,529,Velasco,Humahuaca
168611,1561,Donato Alvarez,Aranguren
536163,1780,Acevedo,UGARTECHE
565888,3328,PLAZA BOLIVIA,Quintino Bocayuva
348532,1362,AZUCENA VILLAFLOR,UGARTECHE
140829,1098,Montevideo,Montevideo
195501,1723,MANZANA 66,MANZANA 66
523214,1900,Federico Lacroze,Federico Lacroze
191073,744,Guatemala,Plaza Alemania
153319,1353,Pedro Echague,Cementerio de Recoleta
268631,1581,Acuña de Figueroa,PUEYRREDÓN
640185,1228,RETIRO II,ONCE II
451245,308,QUINTEROS LIDORO,PLAZA ALBERTI
227628,622,Godoy Cruz y Libertador,PLAZA BOLIVIA
189972,905,BARRANCAS DE BELGRANO,Pacifico
474129,992,Armenia y Gorriti,HOSPITAL ITALIANO
668403,1078,RAVIGNANI Y GUATEMALA,ESPINOSA
184444,531,PLAZA 24 DE SEPTIEMBRE,Plaza Bruno Giordano
319447,402,Fleni,Plaza Rafael Hernandez
330263,1306,Plaza República de Ecuador,QUINTEROS LIDORO
459455,938,F.J.Santamaria de Oro,ARENALES Y AGUERO
384114,575,Fleni,Club Ciudad de Buenos Aires
147851,1776,GÚZMAN,SAN MARTIN
604770,1266,AZUCENA VILLAFLOR,Ayacucho
616840,488,Fleni,ECHEVERRIA
234550,1375,Distrito Audiovisual,VILLARROEL
323570,1503,HOSPITAL ITALIANO,Constitución
188335,3848,PLAZA NORUEGA,PLAZA NORUEGA
191480,1302,SIMON BOLIVAR,Parque José Evaristo Uriburu
282717,1509,PLAZA BOLIVIA,PLAZA BOLIVIA
310333,713,Estados Unidos,Suipacha
585737,904,RETIRO II,Congreso
329905,396,Balbín,PLAZA NORUEGA
671447,1478,Velasco,Hospital Francés
415496,1245,Luna,SAAVEDRA
333760,1628,Ecuador,Matienzo Y Arce
453125,1237,BILLINGHURST Y MANSILLA,VIRREY CEVALLOS
559506,1381,Armenia y Gorriti,Plaza Libertad
614088,379,Pacifico,Godoy Cruz y Libertador
648800,3256,General Urquiza,Ecoparque
162359,579,DELLA PAOLERA,MACACHA GUEMES
268361,3257,INSTITUTO  LELOIR,Coronel Diaz
139861,833,Humahuaca,Armenia
513101,1467,GARCIA DEL RIO,PLAZA BOLIVIA
280035,1059,Julián Álvarez,FACULTAD DE DERECHO
304727,179,ADUANA,ADUANA
141036,1367,MACACHA GUEMES,Montevideo
331268,959,Matienzo Y Arce,Fleni
408246,8743,AZUCENA VILLAFLOR,ADUANA
140126,1451,HOSPITAL ITALIANO,RAVIGNANI Y GUATEMALA
188367,946,GAINZA,Parque Centenario
403959,434,ESPINOSA,ESPINOSA
532323,1908,HOSPITAL RAMOS MEJIA,JULIETA LANTERI
656174,1141,MINISTERIO DE EDUCACION,Plaza Guemes
265350,1653,Puan,GAINZA
364527,993,Fitz Roy,Tronador
584723,1982,Barrio 31,Barrio 31
579342,1134,CULPINA,Donato Alvarez
136930,801,Parque Centenario,PERÓN Y ACUÑA DE FIGUEROA
141722,1106,HOSPITAL ITALIANO,Jose Maria Moreno
612986,1840,PLAZA ALBERTI,PLAZA BOLIVIA
325749,1117,Fitz Roy & Gorriti,RIOBAMBA
283327,1064,Armenia y Gorriti,ARENALES Y AGUERO
416374,1064,Matienzo Y Arce,Hospital Rivadavia
340549,807,Aranguren,PLAZA DEL ANGEL GRIS
132387,1693,POSADAS,Matienzo Y Arce
457682,213,Coronel Diaz,Plaza Guemes
587692,4898,Matienzo Y Arce,Matienzo Y Arce
328140,813,Peña,YATAY
149460,1878,Madero Office,CASA SAN
185183,1169,Billinghurst,SAN MARTIN
597798,805,HOSPITAL DE CLÍNICAS,VIRREY CEVALLOS
503998,3635,MONROE,Las Victorias
299144,1519,Plaza Gurruchaga,Godoy Cruz y Libertador
131283,984,RAVIGNANI Y GUATEMALA,Ecuador
175561,1384,Plaza Guemes,INSTITUTO  LELOIR
426426,6091,Avelino Diaz,Avelino Diaz
296773,1442,CORRIENTES,Constitución
191663,1927,Plaza República de Ecuador,QUINTEROS LIDORO
358050,1292,Plaza Marcos Sastre,PLAZA BOLIVIA
452750,1834,PRIMERA JUNTA,Plaza Palermo Viejo
215969,920,PLAZA BOLIVIA,BARRANCAS DE BELGRANO
378690,1282,UGARTECHE,Solar de la Abadía
228126,2000,BARRANCAS DE BELGRANO,Cabello
162312,874,AGUERO,Velasco
345421,365,Plaza Palermo Viejo,Plaza Guemes
184442,798,José Marmol,YATAY
404628,993,Barrio 31,Barrio 31
192075,7710,AUSTRIA Y FRENCH,Montevideo
179136,1226,POSADAS,General Urquiza
202326,492,GAINZA,Plaza Irlanda
311359,165,Parque Centenario,Parque Centenario
151650,863,Julián Álvarez,Carlos Gardel
142812,377,JUNCAL,Hospital Rivadavia
496748,2,MONROE,BARRANCAS DE BELGRANO
162422,1114,Cementerio de Recoleta,Cementerio de Recoleta
601123,339,PLAZA MONSEÑOR MIGUEL DE ANDREA,Acuña de Figueroa
337180,994,MANZANA 66,HOSPITAL ITALIANO
150959,1617,HOSPITAL ITALIANO,Uruguay
667990,1484,Distrito Audiovisual,Club Ciudad de Buenos Aires
480522,514,Pedro Echague,VIRREY CEVALLOS
350149,1999,Congreso,MINISTERIO DE EDUCACION
392525,1094,Tronador,Tronador
200440,272,Plaza Libertad,Montevideo
549625,3402,Guayaquil,Parque Centenario
203915,1949,ADUANA,ESMERALDA
655820,1796,CASA SAN,CASA SAN
221981,499,Pacifico,Plaza República de Ecuador
527570,425,Plaza República de Ecuador,Pacifico
602795,1185,Ecoparque,Plaza Gurruchaga
323712,29559,Puan,PRIMERA JUNTA
612590,2290,Ecuador,BARRANCAS DE BELGRANO
150824,666,General Urquiza,Parque Las Heras
408075,309,PLAZA MONSEÑOR MIGUEL DE ANDREA,HOSPITAL DE CLÍNICAS
666231,1458,PLAZA BENITO NAZAR,Tronador
152670,308,ONCE II,HOSPITAL RAMOS MEJIA
449705,538,Godoy Cruz y Libertador,BARRANCAS DE BELGRANO
152215,1090,Cabello,Plaza Alemania
591022,595,HOSPITAL ALEMÁN,CENTRO DE EXPOSICIONES
576074,5585,PLAZA ALBERTI,Plaza Irlanda
502816,3793,Coronel Diaz,BILLINGHURST Y MANSILLA
187818,1242,CASA SAN,ADUANA
502932,10068,PLAZA DEL ANGEL GRIS,Avelino Diaz
208859,695,Armenia y Gorriti,Pacifico
486560,2048,BRASIL,Ruy Díaz de Guzmán
130721,6028,Plaza Italia,Plaza Italia
620138,1726,Plaza República de Ecuador,Plaza Guemes
453035,500,Acevedo,Parque Centenario
452118,613,Ecuador,AUSTRIA Y FRENCH
365697,2545,SAN MIGUEL DE GARICOITS,SAN MIGUEL DE GARICOITS
325972,1328,UGARTECHE,Pacifico
245568,2048,Parque Centenario,Aranguren
144009,1001,Julián Álvarez,Julián Álvarez
438756,509,RIGLOS,Hipólito Yrigoyen
170199,3120,Ministerio de Economia,Paraná
299948,806,Godoy Cruz y Libertador,RAVIGNANI Y GUATEMALA
161472,432,Plaza Almagro,Parque Centenario
196814,1221,Plaza Alemania,Plaza Guemes
183899,2249,Pacifico,BARRANCAS DE BELGRANO
229094,3643,Villa Urquiza,Villa Urquiza
526048,1219,Urquiza y Rondeau,Humahuaca
378355,440,ADUANA,Catedral
277351,1571,Facultad de Medicina,HOSPITAL DE CLÍNICAS
229459,639,JUAN MANUEL DE BLANES,Ministerio de Justicia y Seguridad
147851,2000,PLAZA BENITO NAZAR,Armenia y Gorriti
217985,1450,RAVIGNANI Y GUATEMALA,Plaza Almagro
562260,2287,LARREA Y BARTOLOMÉ MITRE,MINISTERIO DE EDUCACION
323666,1453,Fitz Roy,PUEYRREDÓN
620228,891,PLAZA BOLIVIA,Godoy Cruz y Libertador
171120,1202,Humahuaca,RAVIGNANI Y GUATEMALA
561675,1011,Plaza Roma,Catedral
139108,673,MARCELO T. DE ALVEAR,PLAZA MONSEÑOR MIGUEL DE ANDREA
131165,610,Plaza Alemania,Plaza Italia
460362,324,Barrio 31,Retiro I
405719,777,Constitución,VERA PEÑALOZA
275487,747,PRIMERA JUNTA,SIMON BOLIVAR
265951,1820,PLAZA NUEVA POMPEYA,Jose Maria Moreno
581918,982,Hipólito Yrigoyen,ONCE II
419862,924,Ayacucho,Plaza Guemes
228184,461,Pacifico,Plaza República de Ecuador
264014,1606,Humahuaca,CORRIENTES
144684,1390,POSADAS,Plaza Alemania
197834,1189,HOSPITAL ITALIANO,Guatemala
189892,695,JULIETA LANTERI,MACACHA GUEMES
359964,546,Club Ciudad de Buenos Aires,QUINTEROS LIDORO
255530,540,INSTITUTO  LELOIR,PRIMERA JUNTA
289075,1666,AGUERO,Congreso
203661,1151,La Pampa,VILLARROEL
229462,904,Fleni,Pacifico
327442,349,TRONADOR Y GARCÍA DEL RÍO,GARCIA DEL RIO
456051,2074,Pacifico,Pacifico
306161,997,PLAZA DEL ANGEL GRIS,PLAZA BENITO NAZAR
211157,2162,Acuña de Figueroa,Congreso
373302,843,INSTITUTO  LELOIR,Federico Lacroze
314449,1371,MARCELO T. DE ALVEAR,Godoy Cruz y Libertador
498671,737,Plaza Zapiola,Plaza Francisco Ramirez
260121,993,Plaza Vicente Lopez,Julián Álvarez
159997,1712,GARCIA DEL RIO,BARRANCAS DE BELGRANO
164620,691,Ecuador,Paraná
534398,318,Ecuador,HOSPITAL DE CLÍNICAS
670901,1743,Constitución,Acuña de Figueroa
290522,2014,Distrito Audiovisual,RAVIGNANI Y GUATEMALA
193654,3008,PLAZA NORUEGA,PLAZA NORUEGA
544795,788,PLAZOLETA CELEDONIO FLORES,Acevedo
394952,1324,GARCIA DEL RIO,PLAZA ALBERTI
485773,1557,Parque Centenario,Carlos Gardel
277640,431,JUNCAL,Plaza Palermo Viejo
423231,1497,Plaza Guemes,Plaza Guemes
627452,1007,INSTITUTO  LELOIR,HOSPITAL RAMOS MEJIA
247321,1295,Matienzo Y Arce,FACULTAD DE DERECHO
137714,1026,Distrito Audiovisual,Distrito Audiovisual
337360,611,BARRANCAS DE BELGRANO,Solar de la Abadía
139780,801,PLAZA BENITO NAZAR,Carlos Gardel
172815,1110,Fleni,Godoy Cruz y Libertador
307403,2145,Carlos Gardel,Pedro Echague
472351,906,Paraná,MANZANA 66
323666,1180,Fitz Roy,PUEYRREDÓN
377766,2033,Fleni,Ecuador
265274,890,Puan,Hipólito Yrigoyen
375218,669,Suipacha,DELLA PAOLERA
207059,566,CERRITO,MARCELO T. DE ALVEAR
170720,670,Coronel Diaz,PUEYRREDÓN
311975,2028,Plaza Zapiola,Plaza Zapiola
470341,4025,Plazoleta Colombia,Plazoleta Colombia
572039,548,Godoy Cruz y Libertador,Plaza Alemania
183237,769,RAVIGNANI Y GUATEMALA,Plaza Italia
465942,1641,SAN MIGUEL DE GARICOITS,PLAZA BOLIVIA
549093,1711,GÚZMAN,Plaza Almagro
564053,1051,Cabello,POSADAS
629500,1796,MALBA,Guatemala
621828,955,Plaza Marcos Sastre,GARCIA DEL RIO
591164,1287,MACACHA GUEMES,MACACHA GUEMES
332817,904,Villa Urquiza,PLAZA NORUEGA
496679,819,VIRREY CEVALLOS,LARREA Y BARTOLOMÉ MITRE
470011,1201,Plaza Francisco Ramirez,Fleni
536949,731,Plaza Marcos Sastre,ECHEVERRIA
283497,2289,PLAZA MONSEÑOR MIGUEL DE ANDREA,JUAN MANUEL DE BLANES
201775,963,Pacifico,Solar de la Abadía
417306,750,MONTAÑESES,Solar de la Abadía
343978,734,PLAZA MONSEÑOR MIGUEL DE ANDREA,Ayacucho
154526,1064,Facultad de Medicina,ARENALES Y AGUERO
472655,885,PERÓN Y ACUÑA DE FIGUEROA,Malabia
268282,1507,MALBA,PLAZA ALBERTI
284607,1363,TRONADOR Y GARCÍA DEL RÍO,Plaza Rafael Hernandez
450289,959,Parque Centenario,Malabia
441887,731,Constitución,Ministerio de Justicia y Seguridad
265296,297,La Pampa,BARRANCAS DE BELGRANO
318155,1368,ECHEVERRIA,Armenia y Gorriti
292981,390,GARCIA DEL RIO,GARCIA DEL RIO
377896,845,Colonia Express,Ministerio de Economia
160288,2345,Plazoleta Rafael del Riego,Balbín
430224,5877,Parque Las Heras,Ecuador
525281,946,Julián Álvarez,Velasco
201508,1127,AUSTRIA Y FRENCH,RIOBAMBA
607969,1959,Armenia y Gorriti,Hospital Francés
174866,400,TRONADOR Y GARCÍA DEL RÍO,TRONADOR Y GARCÍA DEL RÍO
340264,685,Plaza Francisco Ramirez,MONROE
556505,621,Acevedo,SAN MARTIN
166755,1581,LARREA Y BARTOLOMÉ MITRE,Puan
352857,494,Pacifico,Plaza República de Ecuador
322067,2419,Peña,Chile
141642,181,Armenia y Gorriti,ARAOZ
666238,681,PLAZOLETA CELEDONIO FLORES,Solar de la Abadía
273771,379,MACACHA GUEMES,AZUCENA VILLAFLOR
182544,1740,Paraná,Plaza Almagro
624516,581,Julián Álvarez,Armenia y Gorriti
564704,346,Plaza Italia,Pacifico
513067,1857,Catedral,Montevideo
266349,1492,Estados Unidos,Quintino Bocayuva
419286,729,AGUERO,ONCE II
576552,2351,Club Ciudad de Buenos Aires,QUINTEROS LIDORO
579352,1949,HUMBERTO 1°,BRASIL
655077,720,Club Ciudad de Buenos Aires,Plaza Rafael Hernandez
141922,451,Facultad de Medicina,Montevideo
183998,1280,Ayacucho,ARENALES Y AGUERO
362733,845,INSTITUTO  LELOIR,ESTADOS UNIDOS Y BOEDO
341046,1226,PLAZA BENITO NAZAR,Parque Las Heras
519308,1586,Plaza Rafael Hernandez,Plaza Rafael Hernandez
530144,721,Pacifico,Ecoparque
187029,981,Plaza Irlanda,Las Victorias
628285,2909,Quintino Bocayuva,Peña
213100,1002,Federico Lacroze,GAINZA
592267,1116,Aranguren,Plaza Palermo Viejo
136478,961,Billinghurst,Lavalle
314363,1302,Las Victorias,Las Victorias
584191,1125,Cementerio de Recoleta,Plaza Guemes
262216,1229,SAN MIGUEL DE GARICOITS,Plaza Marcos Sastre
290905,502,Peña,PLAZA MONSEÑOR MIGUEL DE ANDREA
608533,5913,CASA SAN,CASA SAN
604028,621,Suipacha,Montevideo
629792,1254,RETIRO II,AGUERO
164153,723,MONTAÑESES,Plazoleta Rafael del Riego
661644,2609,Plaza Alemania,UGARTECHE
658427,924,Malabia,PRIMERA JUNTA
597704,844,MANZANA 66,Paraná
563217,458,Hospital Rivadavia,Ecuador
348021,1728,BARRANCAS DE BELGRANO,Plaza República de Ecuador
312871,236,Ecuador,HOSPITAL ALEMÁN
189424,2394,PLAZA BOLIVIA,Parque Centenario
608435,1836,ONCE II,Retiro I
294487,385,Plaza Francisco Ramirez,Plaza Francisco Ramirez
198392,1304,GARCIA DEL RIO,PLAZA NORUEGA
557801,670,JUANA MANSO I,Legislatura
351602,1657,CENTRO DE EXPOSICIONES,Velasco
665061,1217,BRASIL,BRASIL
649858,901,ARAOZ,GÚZMAN
456135,384,RIGLOS,DOBLAS
563145,202,Pasteur,HOSPITAL DE CLÍNICAS
474432,1325,Tronador,PLAZA BENITO NAZAR
137192,451,Armenia y Gorriti,Fitz Roy & Gorriti
616399,1497,AZOPARDO Y CHILE,AIME PAINÉ
449055,543,VILLARROEL,Fitz Roy & Gorriti
591311,1388,Ecoparque,QUINTEROS LIDORO
414163,2236,MEXICO,MEXICO
206285,394,AGUERO,Julián Álvarez
213018,1720,PLAZA BOLIVIA,FACULTAD DE DERECHO
170785,1984,Godoy Cruz y Libertador,Godoy Cruz y Libertador
424231,37,Humahuaca,Humahuaca
162456,767,Armenia,Peña
463019,5770,FACULTAD DE DERECHO,HUMBERTO 1°
420171,1772,BARRANCAS DE BELGRANO,Julián Álvarez
159106,1368,Plaza Alemania,Godoy Cruz y Libertador
576762,802,SIMON BOLIVAR,CULPINA
507241,2318,Plaza Irlanda,Villa Urquiza
627209,1748,MINISTERIO DE EDUCACION,ONCE II
340984,1643,Plaza República de Ecuador,RIOBAMBA
452290,2250,PRIMERA JUNTA,Julián Álvarez
581134,5954,Congreso,Montevideo
439739,908,RIOBAMBA,Coronel Diaz
625443,1211,HOSPITAL ITALIANO,Coronel Diaz
666238,454,PLAZOLETA CELEDONIO FLORES,Solar de la Abadía
569147,780,Fitz Roy,Plazoleta Rafael del Riego
138962,1385,Malabia,PUEYRREDÓN
337040,1004,Peña,Arenales
421111,864,Avelino Diaz,ESTADOS UNIDOS Y BOEDO
294437,11151,Acuña de Figueroa,San Jose de Flores
193468,1540,GÚZMAN,PLAZA BENITO NAZAR
185879,1153,Julián Álvarez,PLAZA 24 DE SEPTIEMBRE
223840,869,Carlos Gardel,Cabello
451245,1185,Godoy Cruz y Libertador,PLAZA ALBERTI
168913,302,AIME PAINÉ,ADUANA
167924,1799,PLAZA NORUEGA,Plazoleta Rafael del Riego
155017,1376,VERA PEÑALOZA,RETIRO II
459242,709,DON BOSCO,MEXICO
520582,1267,PLAZOLETA CELEDONIO FLORES,Billinghurst
502335,808,LARREA Y BARTOLOMÉ MITRE,POSADAS
289756,184,Chile,Chile
620962,768,ESMERALDA,PUEYRREDÓN
175902,1380,Billinghurst,MARCELO T. DE ALVEAR
167831,583,Plaza Vicente Lopez,AUSTRIA Y FRENCH
665818,369,MEXICO,CARLOS CALVO
235895,1129,Julián Álvarez,Malabia
229236,1254,PLAZA BENITO NAZAR,PLAZA 24 DE SEPTIEMBRE
181900,2129,PLAZA BENITO NAZAR,Pasteur
271418,438,Ruy Díaz de Guzmán,HUMBERTO 1°
168508,618,PLAZA BENITO NAZAR,VILLARROEL
354066,657,PLAZA BENITO NAZAR,Plaza Gurruchaga
218227,1270,Hospital Rivadavia,YATAY
373620,880,ECHEVERRIA,Club Ciudad de Buenos Aires
314649,2786,Quintino Bocayuva,Reconquista
465961,693,CORRIENTES,Arenales
289347,1640,Congreso,General Urquiza
468730,1491,Reconquista,ARENALES Y AGUERO
631275,1006,MACACHA GUEMES,HUMBERTO 1°
355464,3355,Plaza Francisco Ramirez,Villa Urquiza
591562,1349,ONCE II,Parque José Evaristo Uriburu
407852,2651,Pedro Echague,HOSPITAL ITALIANO
316809,1351,Federico Lacroze,Plaza Saenz Peña
463537,1292,BARRANCAS DE BELGRANO,TRONADOR Y GARCÍA DEL RÍO
169068,437,Hospital Britanico,HOSPITAL GARRAHAN
670974,1351,Plaza Libertad,Plaza Almagro
605655,442,INGENIERO BUTTY,MACACHA GUEMES
